 5.00000000e-14  1.09930497e+00  5.00000000e-14  1.09930493e+00  5.00000000e-14  2.87487887e-01  5.00000000e-14  1.44154070e+00 
 1.00000000e-13  1.09930004e+00  1.00000000e-13  1.09930004e+00  1.00000000e-13  2.73611520e-01  1.00000000e-13  1.43358106e+00 
 2.00000000e-13  1.09929994e+00  2.00000000e-13  1.09929993e+00  2.00000000e-13  2.48821411e-01  2.00000000e-13  1.41912275e+00 
 4.00000000e-13  1.09930004e+00  4.00000000e-13  1.09930004e+00  4.00000000e-13  2.05211680e-01  4.00000000e-13  1.39410529e+00 
 8.00000000e-13  1.09929994e+00  8.00000000e-13  1.09929993e+00  8.00000000e-13  1.37945650e-01  8.00000000e-13  1.35482993e+00 
 1.60000000e-12  1.09930001e+00  1.60000000e-12  1.09930003e+00  1.60000000e-12  5.85626140e-02  1.60000000e-12  1.30155935e+00 
 3.20000000e-12  1.09929960e+00  3.20000000e-12  1.09929992e+00  3.20000000e-12  1.18382975e-03  3.20000000e-12  1.24318538e+00 
 5.00000000e-12  1.09929905e+00  5.00000000e-12  1.09930002e+00  5.00000000e-12 -7.68310049e-03  5.00000000e-12  1.20911553e+00 
 5.32000000e-12  1.09929886e+00  5.32000000e-12  1.09929996e+00  5.32000000e-12 -7.48421530e-03  5.32000000e-12  1.20472422e+00 
 5.96000000e-12  1.09929860e+00  5.96000000e-12  1.09929996e+00  5.96000000e-12 -7.00389380e-03  5.96000000e-12  1.19633791e+00 
 7.24000000e-12  1.09929809e+00  7.24000000e-12  1.09929995e+00  7.24000000e-12 -5.99894199e-03  7.24000000e-12  1.18160255e+00 
 9.80000000e-12  1.09929710e+00  9.80000000e-12  1.09929994e+00  9.80000000e-12 -4.27117942e-03  9.80000000e-12  1.15855432e+00 
 1.48000000e-11  1.09929527e+00  1.48000000e-11  1.09929991e+00  1.48000000e-11 -2.12757116e-03  1.48000000e-11  1.13014361e+00 
 1.98000000e-11  1.09929352e+00  1.98000000e-11  1.09929989e+00  1.98000000e-11 -1.04825263e-03  1.98000000e-11  1.11543270e+00 
 2.48000000e-11  1.09929181e+00  2.48000000e-11  1.09929986e+00  2.48000000e-11 -4.82494984e-04  2.48000000e-11  1.10774616e+00 
 2.98000000e-11  1.09929011e+00  2.98000000e-11  1.09929984e+00  2.98000000e-11 -1.88818611e-04  2.98000000e-11  1.10370382e+00 
 3.48000000e-11  1.09928843e+00  3.48000000e-11  1.09929981e+00  3.48000000e-11 -3.29242427e-05  3.48000000e-11  1.10157253e+00 
 3.98000000e-11  1.09928675e+00  3.98000000e-11  1.09929978e+00  3.98000000e-11  4.65765215e-05  3.98000000e-11  1.10044447e+00 
 4.48000000e-11  1.09928508e+00  4.48000000e-11  1.09929976e+00  4.48000000e-11  9.39532654e-05  4.48000000e-11  1.09985912e+00 
 4.98000000e-11  1.09928341e+00  4.98000000e-11  1.09929973e+00  4.98000000e-11  1.18751606e-04  4.98000000e-11  1.09955936e+00 
 5.48000000e-11  1.09928174e+00  5.48000000e-11  1.09929970e+00  5.48000000e-11  1.27218245e-04  5.48000000e-11  1.09939077e+00 
